DataAsOf,EnrollmentAsOf,level,SchoolYear,DistrictCode,DistrictName,SchoolCode,SchoolName,ApplicationReceiptMonth,seniors,completed_this_month
2026-09-19,2022-06-15,lea,2022,15,Lake Forest School District,All Schools,All Schools,2021-12-01,199,11
2026-09-19,2022-06-15,lea,2022,15,Lake Forest School District,All Schools,All Schools,2022-01-01,199,9
2026-09-19,2022-06-15,lea,2022,15,Lake Forest School District,All Schools,All Schools,2022-02-01,199,7
2026-09-19,2022-06-15,lea,2022,15,Lake Forest School District,All Schools,All Schools,2022-03-01,199,7
2026-09-19,2022-06-15,lea,2022,15,Lake Forest School District,All Schools,All Schools,2022-04-01,199,11
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2021-10-01,164,8
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2021-11-01,164,18
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2021-12-01,164,6
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2022-01-01,164,7
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2022-02-01,164,8
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2022-03-01,164,10
2026-09-19,2022-06-15,lea,2022,16,Laurel School District,All Schools,All Schools,2022-04-01,164,5
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2021-10-01,247,45
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2021-11-01,247,19
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2021-12-01,247,6
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2022-01-01,247,11
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2022-02-01,247,11
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2022-03-01,247,6
2026-09-19,2022-06-15,lea,2022,18,Milford School District,All Schools,All Schools,2022-04-01,247,9
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2021-10-01,154,46
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2021-11-01,154,29
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2021-12-01,154,19
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2022-01-01,154,7
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2022-02-01,154,11
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2022-03-01,154,6
2026-09-19,2022-06-15,lea,2022,88,MOT Charter School,All Schools,All Schools,2022-04-01,154,4
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2021-10-01,1104,115
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2021-11-01,1104,77
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2021-12-01,1104,63
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2022-01-01,1104,71
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2022-02-01,1104,47
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2022-03-01,1104,68
2026-09-19,2022-06-15,lea,2022,38,New Castle County Vocational-Technical School District,All Schools,All Schools,2022-04-01,1104,45
2026-09-19,2022-06-15,lea,2022,89,Newark Charter School,All Schools,All Schools,2021-10-01,176,89
2026-09-19,2022-06-15,lea,2022,89,Newark Charter School,All Schools,All Schools,2021-11-01,176,21
2026-09-19,2022-06-15,lea,2022,89,Newark Charter School,All Schools,All Schools,2021-12-01,176,7
2026-09-19,2022-06-15,lea,2022,89,Newark Charter School,All Schools,All Schools,2022-01-01,176,9
2026-09-19,2022-06-15,lea,2022,89,Newark Charter School,All Schools,All Schools,2022-02-01,176,7
2026-09-19,2022-06-15,lea,2022,89,Newark Charter School,All Schools,All Schools,2022-03-01,176,4
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2021-10-01,65,19
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2021-11-01,65,7
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2021-12-01,65,3
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2022-01-01,65,3
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2022-02-01,65,3
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2022-03-01,65,4
2026-09-19,2022-06-15,lea,2022,86,Odyssey Charter School,All Schools,All Schools,2022-04-01,65,1
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2021-10-01,250,44
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2021-11-01,250,34
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2021-12-01,250,14
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2022-01-01,250,11
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2022-02-01,250,17
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2022-03-01,250,17
2026-09-19,2022-06-15,lea,2022,39,POLYTECH School District,All Schools,All Schools,2022-04-01,250,12
2026-09-19,2022-06-15,lea,2022,71,Positive Outcomes Charter School,All Schools,All Schools,NULL,19,0
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2021-10-01,899,105
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2021-11-01,899,74
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2021-12-01,899,29
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2022-01-01,899,44
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2022-02-01,899,25
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2022-03-01,899,33
2026-09-19,2022-06-15,lea,2022,32,Red Clay Consolidated School District,All Schools,All Schools,2022-04-01,899,36
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2021-10-01,185,12
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2021-11-01,185,9
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2021-12-01,185,3
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2022-01-01,185,8
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2022-02-01,185,8
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2022-03-01,185,13
2026-09-19,2022-06-15,lea,2022,23,Seaford School District,All Schools,All Schools,2022-04-01,185,5
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2021-10-01,416,44
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2021-11-01,416,43
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2021-12-01,416,22
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2022-01-01,416,28
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2022-02-01,416,15
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2022-03-01,416,33
2026-09-19,2022-06-15,lea,2022,24,Smyrna School District,All Schools,All Schools,2022-04-01,416,19
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2021-10-01,120,36
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2021-11-01,120,13
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2021-12-01,120,13
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2022-01-01,120,15
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2022-02-01,120,6
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2022-03-01,120,4
2026-09-19,2022-06-15,lea,2022,77,Sussex Academy,All Schools,All Schools,2022-04-01,120,3
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2021-10-01,323,39
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2021-11-01,323,33
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2021-12-01,323,20
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2022-01-01,323,23
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2022-02-01,323,23
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2022-03-01,323,17
2026-09-19,2022-06-15,lea,2022,40,Sussex Technical School District,All Schools,All Schools,2022-04-01,323,15
2026-09-19,2022-06-15,lea,2022,35,Woodbridge School District,All Schools,All Schools,2021-10-01,113,5
2026-09-19,2022-06-15,lea,2022,35,Woodbridge School District,All Schools,All Schools,2021-11-01,113,10
2026-09-19,2022-06-15,lea,2022,35,Woodbridge School District,All Schools,All Schools,2021-12-01,113,8
2026-09-19,2022-06-15,lea,2022,35,Woodbridge School District,All Schools,All Schools,2022-01-01,113,2
2026-09-19,2022-06-15,lea,2022,35,Woodbridge School District,All Schools,All Schools,2022-02-01,113,3
2026-09-19,2022-06-15,lea,2022,35,Woodbridge School District,All Schools,All Schools,2022-03-01,113,6
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2021-10-01,10502,1471
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2021-11-01,10502,910
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2021-12-01,10502,531
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2022-01-01,10502,600
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2022-02-01,10502,431
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2022-03-01,10502,468
2026-09-19,2022-06-15,state,2022,All LEAs,All LEAs,All Schools,All Schools,2022-04-01,10502,365
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2020-10-01,436,100
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2020-11-01,436,64
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2020-12-01,436,32
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2021-01-01,436,41
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2021-02-01,436,19
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2021-03-01,436,13
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,24,Appoquinimink High School,2021-04-01,436,10
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2020-10-01,456,89
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2020-11-01,456,49
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2020-12-01,456,26
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2021-01-01,456,41
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2021-02-01,456,11
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2021-03-01,456,18
2026-09-19,2021-06-15,school,2021,29,Appoquinimink School District,18,Middletown High School,2021-04-01,456,17
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2020-10-01,194,20
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2020-11-01,194,23
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2020-12-01,194,12
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2021-01-01,194,5
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2021-02-01,194,3
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2021-03-01,194,5
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,190,Brandywine High School,2021-04-01,194,3
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,108,Brandywine SITE,NULL,26,0
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2020-10-01,273,50
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2020-11-01,273,33
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2020-12-01,273,36
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2021-01-01,273,18
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2021-02-01,273,7
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2021-03-01,273,13
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,194,Concord High School,2021-04-01,273,10
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2020-10-01,257,68
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2020-11-01,257,25
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2020-12-01,257,9
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2021-01-01,257,21
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2021-02-01,257,8
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2021-03-01,257,8
2026-09-19,2021-06-15,school,2021,31,Brandywine School District,196,Mount Pleasant High School,2021-04-01,257,4
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2020-10-01,507,73
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2020-11-01,507,39
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2020-12-01,507,36
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2021-01-01,507,34
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2021-02-01,507,19
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2021-03-01,507,26
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,626,Caesar Rodney High School,2021-04-01,507,14
2026-09-19,2021-06-15,school,2021,10,Caesar Rodney School District,630,John S. Charlton School,NULL,52,0
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2020-10-01,407,39
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2020-11-01,407,41
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2020-12-01,407,27
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2021-01-01,407,32
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2021-02-01,407,21
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2021-03-01,407,31
2026-09-19,2021-06-15,school,2021,17,Cape Henlopen School District,726,Cape Henlopen High School,2021-04-01,407,5
